"","Lemur","Plante","L","Treatment","Control","Germination","Sex","Date","GerminationDate","Time"
"1714","Eulemur albifrons","Sterculia",10.4,"Gut Passed, Unwashed","0","0","",2024-01-11,NA,100
"1715","Eulemur albifrons","Sterculia",10.22,"Gut Passed, Unwashed","0","0","",2024-01-11,NA,100
"1716","Eulemur albifrons","Sterculia",10.57,"Gut Passed, Unwashed","0","0","",2024-01-11,NA,100
"1717","Eulemur albifrons","Sterculia",10.54,"Gut Passed, Unwashed","0","0","",2024-01-11,NA,100
"1718","Eulemur albifrons","Sterculia",9.92,"Gut Passed, Unwashed","0","0","",2024-01-11,NA,100
"1719",NA,"Adina",14.86,"Gut Passed, Washed","0","1","",2024-01-11,2024-02-18,38
"1720",NA,"Adina",14.07,"Gut Passed, Washed","0","1","",2024-01-11,2024-01-28,17
"1721",NA,"Adina",15.3,"Gut Passed, Unwashed","0","0","",2024-01-11,NA,100
"1722",NA,"Adina",15.05,"Gut Passed, Unwashed","0","0","",2024-01-11,NA,100
"1723",NA,"Adina",18.08,"Gut Passed, Washed","0","1","",2024-01-11,2024-01-25,14
"1724",NA,"Adina",16.87,"Gut Passed, Washed","0","1","",2024-01-11,2024-01-25,14
"1725",NA,"Adina",16.55,"Gut Passed, Washed","0","1","",2024-01-11,2024-01-19,8
"1726",NA,"Adina",17.5,"Gut Passed, Washed","0","1","",2024-01-11,2024-01-31,20
"1727",NA,"Adina",16.35,"Gut Passed, Washed","0","1","",2024-01-11,2024-01-25,14
"1728",NA,"Adina",15.05,"Gut Passed, Washed","0","0","",2024-01-11,NA,100
"1729",NA,"Adina",15.38,"Gut Passed, Washed","0","1","",2024-01-11,2024-02-27,47
"1730",NA,"Adina",17.47,"Gut Passed, Washed","0","1","",2024-01-11,2024-01-25,14
"1731",NA,"Adina",13.92,"Gut Passed, Washed","0","1","",2024-01-11,2024-01-25,14
"1732",NA,"Adina",16.92,"Gut Passed, Unwashed","0","1","",2024-01-11,2024-01-28,17
"1733",NA,"Adina",16.2,"Gut Passed, Unwashed","0","1","",2024-01-11,2024-01-22,11
"1734",NA,"Adina",13.81,"Gut Passed, Unwashed","0","1","",2024-01-11,2024-01-22,11
"1735",NA,"Adina",13.78,"Gut Passed, Unwashed","0","1","",2024-01-11,2024-03-10,59
"1736",NA,"Adina",16.46,"Gut Passed, Washed","0","1","",2024-01-11,2024-01-22,11
"1737",NA,"Adina",15.79,"Gut Passed, Washed","0","1","",2024-01-11,2024-01-25,14
"1738",NA,"Adina",16.27,"Gut Passed, Washed","0","1","",2024-01-11,2024-01-28,17
"1739",NA,"Adina",15.19,"Gut Passed, Washed","0","1","",2024-01-11,2024-01-22,11
"1740",NA,"Adina",15.57,"Gut Passed, Washed","0","1","",2024-01-11,2024-01-25,14
"1741",NA,"Adina",16.37,"Gut Passed, Washed","0","1","",2024-01-11,2024-01-25,14
"1742",NA,"Adina",14.36,"Gut Passed, Washed","0","1","",2024-01-11,2024-01-22,11
"1743",NA,"Adina",14.17,"Gut Passed, Washed","0","1","",2024-01-11,2024-01-22,11
"1744",NA,"Adina",14.34,"Gut Passed, Washed","0","1","",2024-01-11,2024-03-01,50
"1745",NA,"Adina",15.04,"Gut Passed, Unwashed","0","1","",2024-01-12,2024-01-25,13
"1746",NA,"Grewia",5.24,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1747",NA,"Cryptocaria",12.75,"Gut Passed, Washed","0","0","",2024-01-12,NA,100
"1748",NA,"Cryptocaria",12.21,"Gut Passed, Washed","0","0","",2024-01-12,NA,100
"1749",NA,"Adina",14.86,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1750",NA,"Adina",14,"Gut Passed, Unwashed","0","1","",2024-01-12,2024-02-18,37
"1751","Eulemur rubriventer","Pandanus",16.97,"Gut Passed, Unwashed","0","0","F",2024-01-12,NA,100
"1752","Eulemur rubriventer","Pandanus",16.72,"Gut Passed, Washed","0","0","M",2024-01-12,NA,100
"1753",NA,"Adina",16.77,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1754",NA,"Adina",15.23,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1755",NA,"Adina",13.58,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1756",NA,"Adina",14.78,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1757",NA,"Adina",15.57,"Gut Passed, Unwashed","0","1","",2024-01-12,2024-02-21,40
"1758",NA,"Adina",15.01,"Gut Passed, Unwashed","0","1","",2024-01-12,2024-02-15,34
"1759",NA,"Adina",16.03,"Gut Passed, Unwashed","0","1","",2024-01-12,2024-01-28,16
"1760",NA,"Adina",13.35,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1761",NA,"Adina",14.6,"Gut Passed, Unwashed","0","1","",2024-01-12,2024-02-06,25
"1762",NA,"Adina",15.04,"Gut Passed, Unwashed","0","1","",2024-01-12,2024-01-22,10
"1763",NA,"Adina",12.76,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1764",NA,"Adina",13.77,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1765",NA,"Adina",13.37,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1766",NA,"Adina",17.15,"Gut Passed, Unwashed","0","1","",2024-01-12,2024-01-31,19
"1767",NA,"Adina",15.62,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1768",NA,"Adina",15.56,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1769",NA,"Adina",14.81,"Gut Passed, Unwashed","0","1","",2024-01-12,2024-02-03,22
"1770",NA,"Adina",15.5,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1771",NA,"Adina",13.97,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1772",NA,"Adina",14.17,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1773",NA,"Adina",16.73,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1774",NA,"Adina",13.42,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1775",NA,"Adina",15.33,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1776",NA,"Adina",14,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1777",NA,"Adina",14.16,"Gut Passed, Unwashed","0","1","",2024-01-12,2024-02-27,46
"1778",NA,"Adina",14.77,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1779",NA,"Adina",14.71,"Gut Passed, Unwashed","0","1","",2024-01-12,2024-03-10,58
"1780",NA,"Adina",12.99,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1781",NA,"Adina",15.02,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1782",NA,"Adina",13.58,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1783",NA,"Adina",15.12,"Gut Passed, Unwashed","0","1","",2024-01-12,2024-02-18,37
"1784",NA,"Adina",14.79,"Gut Passed, Unwashed","0","0","",2024-01-12,NA,100
"1785","Control","Sterculia",8.72,"Control","1","1","",2024-01-12,2024-03-01,49
"1786","Control","Sterculia",9.53,"Control","1","1","",2024-01-12,2024-03-01,49
"1787","Control","Sterculia",8.74,"Control","1","0","",2024-01-12,NA,100
"1788","Control","Sterculia",9.56,"Control","1","0","",2024-01-12,NA,100
"1789","Control","Sterculia",9.24,"Control","1","0","",2024-01-12,NA,100
"1790","Control","Sterculia",9.04,"Control","1","0","",2024-01-12,NA,100
"1791","Control","Sterculia",9.3,"Control","1","0","",2024-01-12,NA,100
"1792","Control","Sterculia",9.95,"Control","1","0","",2024-01-12,NA,100
"1793","Control","Sterculia",9.25,"Control","1","0","",2024-01-12,NA,100
"1794","Control","Sterculia",8,"Control","1","1","",2024-01-12,2024-03-13,61
"1795","Control","Sterculia",8.8,"Control","1","0","",2024-01-12,NA,100
"1796","Control","Sterculia",9.75,"Control","1","0","",2024-01-12,NA,100
"1797","Control","Sterculia",8.79,"Control","1","0","",2024-01-12,NA,100
"1798","Control","Sterculia",9.15,"Control","1","0","",2024-01-12,NA,100
"1799","Control","Sterculia",9.85,"Control","1","0","",2024-01-12,NA,100
"1800","Control","Sterculia",9.73,"Control","1","0","",2024-01-12,NA,100
"1801","Control","Sterculia",9.91,"Control","1","0","",2024-01-12,NA,100
"1802","Control","Sterculia",9.45,"Control","1","0","",2024-01-12,NA,100
"1803","Control","Sterculia",9.04,"Control","1","0","",2024-01-12,NA,100
"1804","Control","Sterculia",9.59,"Control","1","0","",2024-01-12,NA,100
"1805","Control","Sterculia",8.97,"Control","1","0","",2024-01-12,NA,100
"1806","Control","Sterculia",9.23,"Control","1","0","",2024-01-12,NA,100
"1807",NA,"Adina",14.41,"Gut Passed, Washed","0","0","",2024-01-18,NA,100
"1808","Eulemur rubriventer","Adina",15.28,"Gut Passed, Unwashed","0","0","F",2024-01-18,NA,100
"1809","Eulemur rubriventer","Adina",13.38,"Gut Passed, Unwashed","0","0","F",2024-01-18,NA,100
"1810","Eulemur rubriventer","Adina",12.29,"Gut Passed, Unwashed","0","0","F",2024-01-18,NA,100
"1811",NA,"Grewia",5.64,"Gut Passed, Washed","0","1","",2024-01-18,2024-01-25,7
"1812",NA,"Grewia",5.8,"Gut Passed, Washed","0","1","",2024-01-18,2024-01-25,7
"1813",NA,"Grewia",6.06,"Gut Passed, Washed","0","1","",2024-01-18,2024-01-28,10
"1814",NA,"Grewia",5.46,"Gut Passed, Washed","0","1","",2024-01-18,2024-02-06,19
"1815","Control","Grewia",6.09,"Control, Washed","1","0","",2024-01-24,NA,100
"1816","Control","Grewia",5.96,"Control, Washed","1","0","",2024-01-24,NA,100
"1817","Control","Grewia",5.21,"Control, Washed","1","1","",2024-01-24,2024-02-03,10
"1818","Control","Grewia",5.56,"Control, Washed","1","0","",2024-01-24,NA,100
"1819","Control","Grewia",4.92,"Control, Washed","1","0","",2024-01-24,NA,100
"1820","Control","Grewia",4.19,"Control, Washed","1","0","",2024-01-24,NA,100
"1821","Control","Grewia",4.91,"Control, Washed","1","1","",2024-01-24,2024-02-03,10
"1822","Control","Grewia",3.93,"Control, Washed","1","1","",2024-01-24,2024-02-15,22
"1823","Control","Grewia",5.29,"Control","1","0","",2024-01-24,NA,100
"1824","Control","Grewia",5.42,"Control","1","0","",2024-01-24,NA,100
"1825","Control","Grewia",5.07,"Control","1","0","",2024-01-24,NA,100
"1826","Control","Grewia",5.97,"Control","1","1","",2024-01-24,2024-02-03,10
"1827","Control","Grewia",4.79,"Control","1","0","",2024-01-24,NA,100
"1828","Control","Grewia",5.44,"Control","1","0","",2024-01-24,NA,100
"1829","Control","Grewia",5.53,"Control","1","0","",2024-01-24,NA,100
"1830","Control","Grewia",5.48,"Control","1","1","",2024-01-24,2024-02-03,10
"1831",NA,"Syzygium",14.17,"Gut Passed, Unwashed","0","1","",2024-01-24,2024-02-18,25
"1832",NA,"Adina",15.76,"Gut Passed, Washed","0","0","",2024-01-25,NA,100
"1833","Control","Adina",15.05,"Control","1","0","",2024-01-25,NA,100
"1834","Control","Adina",15.78,"Control","1","0","",2024-01-25,NA,100
"1835","Control","Adina",16.75,"Control","1","0","",2024-01-25,NA,100
"1836","Control","Adina",13.67,"Control","1","1","",2024-01-25,2024-02-18,24
"1837","Control","Adina",15.59,"Control","1","0","",2024-01-25,NA,100
"1838","Control","Adina",15.96,"Control","1","0","",2024-01-25,NA,100
"1839","Control","Adina",15.72,"Control","1","0","",2024-01-25,NA,100
"1840","Control","Adina",15.26,"Control","1","0","",2024-01-25,NA,100
"1841","Control","Adina",14.8,"Control","1","0","",2024-01-25,NA,100
"1842","Control","Adina",15.53,"Control","1","0","",2024-01-25,NA,100
"1843","Control","Adina",14.8,"Control","1","0","",2024-01-25,NA,100
"1844","Control","Adina",14.18,"Control","1","0","",2024-01-25,NA,100
"1845","Control","Adina",17.01,"Control","1","1","",2024-01-25,2024-02-18,24
"1846","Control","Adina",14.65,"Control","1","0","",2024-01-25,NA,100
"1847","Control","Adina",25.4,"Control, Washed","1","0","",2024-01-25,NA,100
"1848","Control","Adina",28.24,"Control, Washed","1","0","",2024-01-25,NA,100
"1849","Control","Adina",28.51,"Control, Washed","1","0","",2024-01-25,NA,100
"1850","Control","Adina",30.57,"Control, Washed","1","0","",2024-01-25,NA,100
"1851","Control","Adina",24.61,"Control, Washed","1","0","",2024-01-25,NA,100
"1852","Control","Adina",23.21,"Control, Washed","1","0","",2024-01-25,NA,100
"1853","Control","Adina",24.47,"Control, Washed","1","0","",2024-01-25,NA,100
"1854",NA,"Grewia",7.29,"Gut Passed, Unwashed","0","0","",2024-01-30,NA,100
"1855",NA,"Grewia",7.13,"Gut Passed, Unwashed","0","1","",2024-01-30,2024-02-12,13
"1856",NA,"Grewia",4.09,"Gut Passed, Unwashed","0","0","",2024-01-30,NA,100
"1857",NA,"Grewia",4.37,"Gut Passed, Unwashed","0","0","",2024-01-30,NA,100
"1858",NA,"Grewia",4.41,"Gut Passed, Unwashed","0","1","",2024-01-30,2024-02-09,10
"1859",NA,"Grewia",5.43,"Gut Passed, Unwashed","0","0","",2024-01-30,NA,100
"1860",NA,"Grewia",5.46,"Gut Passed, Unwashed","0","0","",2024-01-30,NA,100
"1861",NA,"Grewia",6.31,"Gut Passed, Unwashed","0","0","",2024-01-30,NA,100
"1862",NA,"Grewia",5.51,"Gut Passed, Unwashed","0","0","",2024-01-30,NA,100
"1863",NA,"Grewia",6.19,"Gut Passed, Unwashed","0","0","",2024-01-30,NA,100
"1864",NA,"Grewia",4.78,"Gut Passed, Unwashed","0","0","",2024-01-30,NA,100
"1865",NA,"Grewia",5.16,"Gut Passed, Unwashed","0","1","",2024-01-30,2024-02-12,13
"1866",NA,"Grewia",5.16,"Gut Passed, Unwashed","0","1","",2024-01-30,2024-02-12,13
"1867",NA,"Grewia",4.67,"Gut Passed, Unwashed","0","0","",2024-01-30,NA,100
"1868",NA,"Grewia",4.22,"Gut Passed, Unwashed","0","0","",2024-01-30,NA,100
"1869",NA,"Grewia",5.96,"Gut Passed, Washed","0","0","",2024-01-30,NA,100
"1870",NA,"Grewia",5.77,"Gut Passed, Washed","0","0","",2024-01-30,NA,100
"1871",NA,"Grewia",5.07,"Gut Passed, Washed","0","0","",2024-01-30,NA,100
"1872",NA,"Grewia",5.71,"Gut Passed, Washed","0","1","",2024-01-30,2024-02-09,10
"1873",NA,"Grewia",5.45,"Gut Passed, Washed","0","0","",2024-01-30,NA,100
"1874",NA,"Grewia",5.01,"Gut Passed, Washed","0","0","",2024-01-30,NA,100
"1875",NA,"Grewia",4.85,"Gut Passed, Washed","0","0","",2024-01-30,NA,100
"1876",NA,"Grewia",6.17,"Gut Passed, Washed","0","0","",2024-01-30,NA,100
"1877",NA,"Grewia",5.73,"Gut Passed, Washed","0","0","",2024-01-30,NA,100
"1878",NA,"Grewia",5.82,"Gut Passed, Washed","0","0","",2024-01-30,NA,100
"1879",NA,"Grewia",5.34,"Gut Passed, Washed","0","1","",2024-01-30,2024-02-12,13
"1880",NA,"Grewia",5.86,"Gut Passed, Washed","0","0","",2024-01-30,NA,100
"1881",NA,"Grewia",4.37,"Gut Passed, Washed","0","0","",2024-01-30,NA,100
"1882",NA,"Grewia",4.36,"Gut Passed, Washed","0","1","",2024-01-30,2024-02-06,7
"1883",NA,"Grewia",6.68,"Gut Passed, Washed","0","1","",2024-01-30,2024-02-09,10
"1884",NA,"Grewia",5.1,"Gut Passed, Washed","0","1","",2024-01-30,2024-02-24,25
"1885","Eulemur rubriventer","Grewia",5.3,"Gut Passed, Unwashed","0","1","M",2024-02-06,2024-02-12,6
"1886","Eulemur rubriventer","Grewia",5.62,"Gut Passed, Unwashed","0","1","M",2024-02-06,2024-02-15,9
"1887","Eulemur rubriventer","Grewia",7.61,"Gut Passed, Unwashed","0","1","M",2024-02-06,2024-02-15,9
"1888","Eulemur rubriventer","Grewia",5.87,"Gut Passed, Unwashed","0","0","M",2024-02-06,NA,100
"1889","Eulemur rubriventer","Grewia",6.22,"Gut Passed, Unwashed","0","1","M",2024-02-06,2024-02-12,6
"1890","Eulemur rubriventer","Grewia",6.54,"Gut Passed, Unwashed","0","1","M",2024-02-06,2024-02-12,6
"1891","Eulemur rubriventer","Grewia",5.13,"Gut Passed, Unwashed","0","0","M",2024-02-06,NA,100
"1892","Eulemur rubriventer","Grewia",6.37,"Gut Passed, Unwashed","0","1","M",2024-02-06,2024-02-15,9
"1893","Control","Adina",20.76,"Control","1","0","",2024-02-06,NA,100
"1894","Control","Adina",12.27,"Control","1","0","",2024-02-06,NA,100
"1895","Control","Adina",21.66,"Control","1","1","",2024-02-06,2024-02-09,3
"1896","Control","Adina",19.64,"Control","1","1","",2024-02-06,2024-02-09,3
"1897","Control","Adina",21.57,"Control","1","1","",2024-02-06,2024-02-24,18
"1898","Control","Adina",19.78,"Control","1","0","",2024-02-06,NA,100
"1899","Control","Adina",19.19,"Control","1","0","",2024-02-06,NA,100
"1900","Control","Adina",20.81,"Control","1","0","",2024-02-06,NA,100
"1901","Control","Adina",20.05,"Control","1","0","",2024-02-06,NA,100
"1902","Control","Adina",20.69,"Control","1","1","",2024-02-06,2024-02-24,18
"1903","Control","Adina",20.97,"Control","1","0","",2024-02-06,NA,100
"1904","Control","Adina",20.11,"Control","1","0","",2024-02-06,NA,100
"1905","Control","Adina",18.85,"Control","1","0","",2024-02-06,NA,100
"1906","Control","Adina",17.64,"Control","1","0","",2024-02-06,NA,100
"1907","Control","Adina",15.16,"Control, Washed","1","0","",2024-02-06,NA,100
"1908","Control","Adina",15.52,"Control, Washed","1","0","",2024-02-06,NA,100
"1909","Control","Adina",14.77,"Control, Washed","1","0","",2024-02-06,NA,100
"1910","Control","Adina",15.87,"Control, Washed","1","0","",2024-02-06,NA,100
"1911","Control","Adina",15.04,"Control, Washed","1","0","",2024-02-06,NA,100
"1912","Control","Adina",13.65,"Control, Washed","1","0","",2024-02-06,NA,100
"1913","Control","Adina",14.89,"Control, Washed","1","0","",2024-02-06,NA,100
"1914","Control","Adina",13.81,"Control, Washed","1","0","",2024-02-06,NA,100
"1915","Control","Adina",16.44,"Control, Washed","1","0","",2024-02-06,NA,100
"1916","Control","Adina",14.98,"Control, Washed","1","1","",2024-02-06,2024-03-13,36
"1917","Control","Adina",17.07,"Control, Washed","1","0","",2024-02-06,NA,100
"1918","Control","Adina",15.29,"Control, Washed","1","1","",2024-02-06,2024-02-21,15
"1919","Control","Adina",16.75,"Control, Washed","1","1","",2024-02-06,2024-02-12,6
"1920","Control","Adina",15.36,"Control, Washed","1","0","",2024-02-06,NA,100
"1921","Control","Adina",15.33,"Control, Washed","1","1","",2024-02-06,2024-02-15,9
"1922","Control","Adina",15.12,"Control, Washed","1","1","",2024-02-06,2024-02-27,21
"1923","Control","Adina",13.98,"Control, Washed","1","0","",2024-02-06,NA,100
"1924","Control","Adina",14.52,"Control, Washed","1","0","",2024-02-06,NA,100
"1925","Control","Adina",15.31,"Control","1","0","",2024-02-06,NA,100
"1926","Control","Adina",13.44,"Control","1","0","",2024-02-06,NA,100
"1927","Control","Adina",14.86,"Control","1","0","",2024-02-06,NA,100
"1928","Control","Adina",14.2,"Control","1","0","",2024-02-06,NA,100
"1929","Control","Adina",13.63,"Control","1","0","",2024-02-06,NA,100
"1930","Control","Adina",14.46,"Control","1","0","",2024-02-06,NA,100
"1931","Control","Adina",14.83,"Control","1","0","",2024-02-06,NA,100
"1932","Control","Adina",14.22,"Control","1","0","",2024-02-06,NA,100
"1933","Control","Adina",14.61,"Control","1","0","",2024-02-06,NA,100
"1934","Control","Adina",14.86,"Control","1","0","",2024-02-06,NA,100
"1935","Control","Adina",13.48,"Control","1","0","",2024-02-06,NA,100
"1936","Control","Adina",13.47,"Control","1","0","",2024-02-06,NA,100
"1937","Control","Adina",16.11,"Control","1","0","",2024-02-06,NA,100
"1938","Control","Adina",15.6,"Control","1","0","",2024-02-06,NA,100
"1939","Control","Adina",14.15,"Control","1","0","",2024-02-06,NA,100
"1940","Control","Adina",14.63,"Control","1","0","",2024-02-06,NA,100
"1941","Control","Adina",13.15,"Control","1","0","",2024-02-06,NA,100
"1942","Control","Adina",15.71,"Control","1","0","",2024-02-06,NA,100
"1943","Control","Adina",14.85,"Control","1","0","",2024-02-06,NA,100
"1944","Control","Adina",15.46,"Control","1","0","",2024-02-06,NA,100
"1945","Control","Adina",15.12,"Control","1","0","",2024-02-06,NA,100
"1946","Control","Adina",13.57,"Control","1","0","",2024-02-06,NA,100
"1947","Control","Adina",15.42,"Control","1","0","",2024-02-06,NA,100
"1948","Eulemur albifrons","Grewia",5.71,"Gut Passed, Washed","0","1","",2024-02-08,2024-02-18,10
"1949","Eulemur albifrons","Grewia",5.51,"Gut Passed, Washed","0","1","",2024-02-08,2024-02-18,10
"1950","Eulemur albifrons","Grewia",5.04,"Gut Passed, Washed","0","0","",2024-02-08,NA,100
"1951","Eulemur albifrons","Grewia",4.98,"Gut Passed, Washed","0","1","",2024-02-08,2024-02-18,10
"1952","Eulemur albifrons","Grewia",5.32,"Gut Passed, Washed","0","0","",2024-02-08,NA,100
"1953","Eulemur albifrons","Grewia",5.5,"Gut Passed, Washed","0","0","",2024-02-08,NA,100
"1954","Eulemur albifrons","Grewia",4.56,"Gut Passed, Washed","0","0","",2024-02-08,NA,100
"1955","Eulemur albifrons","Grewia",6.1,"Gut Passed, Unwashed","0","1","",2024-02-08,2024-02-18,10
"1956","Control","Sterculia",9.9,"Control, Washed","1","0","",2024-02-08,NA,100
"1957","Control","Sterculia",10.35,"Control, Washed","1","0","",2024-02-08,NA,100
"1958","Control","Sterculia",9.87,"Control, Washed","1","0","",2024-02-08,NA,100
"1959","Control","Sterculia",8.96,"Control, Washed","1","0","",2024-02-08,NA,100
"1960","Control","Sterculia",8.91,"Control, Washed","1","0","",2024-02-08,NA,100
"1961","Control","Sterculia",7.73,"Control, Washed","1","0","",2024-02-08,NA,100
"1962","Control","Sterculia",9.28,"Control, Washed","1","0","",2024-02-08,NA,100
"1963","Control","Sterculia",9.65,"Control, Washed","1","0","",2024-02-08,NA,100
"1964","Control","Sterculia",9.85,"Control, Washed","1","0","",2024-02-08,NA,100
"1965","Control","Sterculia",8.96,"Control, Washed","1","0","",2024-02-08,NA,100
"1966","Control","Sterculia",9.68,"Control, Washed","1","0","",2024-02-08,NA,100
"1967","Control","Sterculia",9.05,"Control, Washed","1","0","",2024-02-08,NA,100
"1968","Control","Sterculia",8.84,"Control, Washed","1","0","",2024-02-08,NA,100
"1969","Control","Sterculia",8.88,"Control, Washed","1","0","",2024-02-08,NA,100
"1970","Control","Sterculia",9.78,"Control, Washed","1","0","",2024-02-08,NA,100
"1971","Control","Sterculia",9.43,"Control, Washed","1","1","",2024-02-08,2024-02-27,19
"1972","Control","Sterculia",9.48,"Control, Washed","1","1","",2024-02-08,2024-03-01,22
"1973","Control","Sterculia",9.15,"Control, Washed","1","0","",2024-02-08,NA,100
"1974","Control","Sterculia",9.3,"Control, Washed","1","0","",2024-02-08,NA,100
"1975","Control","Sterculia",9.19,"Control","1","0","",2024-02-08,NA,100
"1976","Control","Sterculia",8.16,"Control","1","0","",2024-02-08,NA,100
"1977","Control","Sterculia",9.05,"Control","1","0","",2024-02-08,NA,100
"1978","Control","Sterculia",9.13,"Control","1","0","",2024-02-08,NA,100
"1979","Control","Sterculia",9.11,"Control","1","0","",2024-02-08,NA,100
"1980","Control","Sterculia",8.88,"Control","1","0","",2024-02-08,NA,100
"1981","Control","Sterculia",9.57,"Control","1","0","",2024-02-08,NA,100
"1982","Control","Sterculia",9.22,"Control","1","0","",2024-02-08,NA,100
"1983","Control","Sterculia",8.94,"Control","1","0","",2024-02-08,NA,100
"1984","Control","Sterculia",9.01,"Control","1","0","",2024-02-08,NA,100
"1985","Control","Sterculia",9.1,"Control","1","0","",2024-02-08,NA,100
"1986","Control","Sterculia",8.21,"Control","1","0","",2024-02-08,NA,100
"1987","Control","Sterculia",9.01,"Control","1","0","",2024-02-08,NA,100
"1988","Control","Sterculia",8.89,"Control","1","0","",2024-02-08,NA,100
"1989","Control","Sterculia",9.44,"Control","1","1","",2024-02-08,2024-03-04,25
"1990","Control","Sterculia",8.33,"Control","1","1","",2024-02-08,2024-03-04,25
"1991","Control","Sterculia",8.63,"Control","1","0","",2024-02-08,NA,100
"1992","Control","Sterculia",9.2,"Control","1","0","",2024-02-08,NA,100
"1993","Control","Sterculia",8.55,"Control","1","0","",2024-02-08,NA,100
"1994","Control","Grewia",2.47,"Control","1","0","",2024-02-09,NA,100
"1995","Control","Grewia",5.85,"Control","1","0","",2024-02-09,NA,100
"1996","Control","Grewia",5.12,"Control","1","0","",2024-02-09,NA,100
"1997","Control","Grewia",5.14,"Control","1","0","",2024-02-09,NA,100
"1998","Control","Grewia",4.56,"Control","1","0","",2024-02-09,NA,100
"1999","Control","Grewia",6.08,"Control","1","1","",2024-02-09,2024-02-15,6
"2000","Control","Grewia",5.41,"Control","1","0","",2024-02-09,NA,100
"2001","Control","Grewia",5.4,"Control","1","1","",2024-02-09,2024-02-15,6
"2002","Control","Grewia",6.35,"Control","1","0","",2024-02-09,NA,100
"2003","Control","Grewia",5.42,"Control","1","1","",2024-02-09,2024-02-21,12
"2004","Control","Grewia",5.22,"Control","1","1","",2024-02-09,2024-02-15,6
"2005","Control","Grewia",5.33,"Control","1","1","",2024-02-09,2024-02-18,9
"2006","Control","Grewia",5.13,"Control","1","1","",2024-02-09,2024-02-18,9
"2007","Control","Grewia",6.45,"Control","1","1","",2024-02-09,2024-02-18,9
"2008","Control","Grewia",6.13,"Control","1","1","",2024-02-09,2024-02-21,12
"2009","Control","Grewia",5.33,"Control","1","1","",2024-02-09,2024-02-18,9
"2010","Control","Grewia",6.54,"Control","1","1","",2024-02-09,2024-02-21,12
"2011","Control","Grewia",4.79,"Control","1","1","",2024-02-09,2024-02-15,6
"2012","Control","Grewia",5.1,"Control","1","0","",2024-02-09,NA,100
"2013","Control","Grewia",5.58,"Control, Washed","1","1","",2024-02-09,2024-02-21,12
"2014","Control","Grewia",4.84,"Control, Washed","1","0","",2024-02-09,NA,100
"2015","Control","Grewia",5.3,"Control, Washed","1","0","",2024-02-09,NA,100
"2016","Control","Grewia",5.48,"Control, Washed","1","0","",2024-02-09,NA,100
"2017","Control","Grewia",5.58,"Control, Washed","1","0","",2024-02-09,NA,100
"2018","Control","Grewia",5.23,"Control, Washed","1","0","",2024-02-09,NA,100
"2019","Control","Grewia",2.28,"Control, Washed","1","0","",2024-02-09,NA,100
"2020","Control","Grewia",5.74,"Control, Washed","1","0","",2024-02-09,NA,100
"2021","Control","Grewia",4.91,"Control, Washed","1","0","",2024-02-09,NA,100
"2022","Control","Grewia",4.96,"Control, Washed","1","0","",2024-02-09,NA,100
"2023","Control","Grewia",3.85,"Control, Washed","1","0","",2024-02-09,NA,100
"2024","Control","Adina",15.72,"Control, Washed","1","0","",2024-02-21,NA,100
"2025","Control","Adina",16.85,"Control, Washed","1","0","",2024-02-21,NA,100
"2026","Control","Adina",15.27,"Control, Washed","1","0","",2024-02-21,NA,100
"2027","Control","Adina",19.21,"Control, Washed","1","0","",2024-02-21,NA,100
"2028","Control","Adina",14.82,"Control, Washed","1","0","",2024-02-21,NA,100
"2029","Control","Adina",14.23,"Control, Washed","1","0","",2024-02-21,NA,100
"2030","Control","Adina",16.24,"Control, Washed","1","0","",2024-02-21,NA,100
"2031","Control","Adina",15.64,"Control, Washed","1","0","",2024-02-21,NA,100
"2032","Control","Adina",13.65,"Control, Washed","1","0","",2024-02-21,NA,100
"2033","Control","Adina",14.38,"Control, Washed","1","0","",2024-02-21,NA,100
"2034","Control","Adina",17.12,"Control, Washed","1","0","",2024-02-21,NA,100
